LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
963;C733;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;239,0;904,68
964;C903;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;5,0;18,93
965;C903;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;23,0;87,07
966;C904;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;9,0;34,07
967;C904;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;165,0;624,55
968;C906;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;8,0;30,28
969;C907;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;32,0;121,13
970;C908;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;11,0;41,64
971;C913;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;22,0;83,28
972;C915;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;AMED;19,0;71,92
973;C915;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;55,0;208,19
974;C174;0258-0140-6;BLOCO TERM BER-10 COMPACTO BASTID CILIND;LVUT;10,0;67,22
975;C176;0258-0140-6;BLOCO TERM BER-10 COMPACTO BASTID CILIND;LVUT;24,0;177,24
976;C177;0258-0140-6;BLOCO TERM BER-10 COMPACTO BASTID CILIND;LVUT;9,0;66,43
977;C401;0258-0140-6;BLOCO TERM BER-10 COMPACTO BASTID CILIND;LVUT;43,0;307,12
978;C528;0258-0140-6;BLOCO TERM BER-10 COMPACTO BASTID CILIND;LVUT;35,0;250,98
979;C532;0258-0140-6;BLOCO TERM BER-10 COMPACTO BASTID CILIND;LVUT;25,0;180,9
980;F074;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;5,0;0,05
981;F174;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;9,0;0,0
982;F175;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;EXEC;11,0;0,11
983;F176;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;EXEC;10,0;0,1
984;F177;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;10,0;0,1
985;F340;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;40,0;0,4
986;F351;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;24,0;0,24
987;F401;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;550,0;5,5
988;F437;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;11,0;0,11
989;F439;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;50,0;0,5
990;F528;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;36,0;0,36
991;F532;0258-0205-0;BLC CONEXAO M10 PERM ABERT (NA) MARFIM;LVUT;36,0;0,36
992;C121;0258-0221-6;"BASTIDOR 42U 19"" 600MM C/ PORTA";EXEC;2,0;12543,86
993;C334;0258-0221-6;"BASTIDOR 42U 19"" 600MM C/ PORTA";LVUT;2,0;12597,29
994;C558;0258-0221-6;"BASTIDOR 42U 19"" 600MM C/ PORTA";LVUT;1,0;6424,48
995;C907;0258-0221-6;"BASTIDOR 42U 19"" 600MM C/ PORTA";LVUT;1,0;6125,66
996;C174;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;15,0;155,99
997;C175;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;13,0;132,79
998;C177;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;7,0;66,37
999;C340;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;10,0;100,02
1000;C351;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;10,0;100,02
1001;C437;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;12,0;77,6
1002;C439;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;29,0;187,53
1003;C528;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;3,0;34,2
1004;C532;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;3,0;34,2
1005;F074;0258-0231-6;BLC CONEXAO SLIM M10SC BARGOA VERDE;LVUT;15,0;0,15
1006;C072;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;17,0;0,17
1007;C074;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;5,0;102,69
1008;C081;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;48,0;0,48
1009;C116;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;16,0;0,16
1010;C121;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;23,0;0,23
1011;C122;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;AMED;2,0;0,02
1012;C122;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;238,0;2,38
1013;C175;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;AMED;8,0;0,08
1014;C175;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;75,0;0,75
1015;C176;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;AMED;1,0;0,01
1016;C176;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;5,0;0,05
1017;C177;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;AMED;19,0;0,19
1018;C177;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;50,0;0,5
1019;C177;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;15,0;0,15
1020;C339;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;10,0;0,1
1021;C351;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;1,0;20,54
1022;C401;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;6,0;0,06
1023;C403;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;50,0;0,5
1024;C437;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;2,0;34,54
1025;C437;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;5,0;86,34
1026;C439;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;4,0;5,06
1027;C528;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;2,0;0,02
1028;C532;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;2,0;0,02
1029;C549;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;10,0;0,1
1030;C598;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;5,0;0,05
1031;C598;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;222,0;2,22
1032;C599;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;124,0;1,24
1033;C599;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;42,0;0,42
1034;C600;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;16,0;0,16
1035;C903;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;30,0;0,3
1036;C903;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;26,0;0,26
1037;C904;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;171,0;1,71
1038;C904;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;12,0;0,12
1039;C905;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;9,0;184,58
1040;C906;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;13,0;0,13
1041;C906;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;47,0;0,47
1042;C907;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;AMED;14,0;0,14
1043;C907;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;337,0;3,37
1044;C907;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;1,0;0,01
1045;C908;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;4,0;0,04
1046;C908;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;7,0;0,07
1047;C909;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;6,0;0,06
1048;C910;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;6,0;0,06
1049;C913;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;15,0;0,15
1050;C913;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;16,0;0,16
1051;C915;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;6,0;0,06
1052;C915;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;5,0;0,05
1053;C925;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;LVUT;28,0;0,28
1054;F081;0258-0397-0;PONTO TERMINAL DE REDE-ÓPTICO REDEXT;EXEC;5,0;0,05
1055;C174;0260-0033-4;CONJUNTO EMENDA MECÂNICA CEPM-3;LVUT;6,0;4885,7
1056;C177;0260-0033-4;CONJUNTO EMENDA MECÂNICA CEPM-3;LVUT;1,0;450,62
1057;C339;0260-0033-4;CONJUNTO EMENDA MECÂNICA CEPM-3;LVUT;4,0;3265,76
1058;C401;0260-0033-4;CONJUNTO EMENDA MECÂNICA CEPM-3;LVUT;10,0;7485,1
1059;C528;0260-0033-4;CONJUNTO EMENDA MECÂNICA CEPM-3;LVUT;2,0;1776,94
1060;C532;0260-0033-4;CONJUNTO EMENDA MECÂNICA CEPM-3;LVUT;2,0;1776,94
1061;C904;0260-0033-4;CONJUNTO EMENDA MECÂNICA CEPM-3;LVUT;5,0;3370,17
1062;C177;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;59,0;3738,76
1063;C339;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;10,0;720,64
1064;C340;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;10,0;720,64
1065;C351;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;10,0;720,64
1066;C401;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;15,0;835,36
1067;C528;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;10,0;556,91
1068;C532;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;10,0;556,92
1069;C549;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;10,0;720,64
1070;C903;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;7,0;262,78
1071;C904;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;30,0;2161,93
1072;C906;0260-0122-5;CONJ EMENDA AÉREA NÃO SELADA CEANS 200;LVUT;2,0;99,82
1073;C174;0260-0204-3;DISCO FECHAMENTO LATERAL CEPM3;LVUT;6,0;852,21
1074;C340;0260-0204-3;DISCO FECHAMENTO LATERAL CEPM3;LVUT;7,0;812,74
1075;C401;0260-0204-3;DISCO FECHAMENTO LATERAL CEPM3;LVUT;8,0;1898,15
1076;C439;0260-0204-3;DISCO FECHAMENTO LATERAL CEPM3;LVUT;3,0;348,31
1077;C528;0260-0204-3;DISCO FECHAMENTO LATERAL CEPM3;LVUT;5,0;1294,88
1078;C532;0260-0204-3;DISCO FECHAMENTO LATERAL CEPM3;LVUT;3,0;703,74
1079;C904;0260-0204-3;DISCO FECHAMENTO LATERAL CEPM3;LVUT;5,0;1032,01
1080;C115;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;4,0;148,69
1081;C176;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;1,0;102,32
1082;C177;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;EXEC;1,0;95,03
1083;C177;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;36,0;3421,11
1084;C339;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;5,0;511,59
1085;C401;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;28,0;2681,42
1086;C437;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;2,0;180,13
1087;C528;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;10,0;986,01
1088;C549;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;9,0;884,85
1089;C903;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;6,0;335,36
1090;C904;0260-0225-6;CONJ EMENDA AÉREA NÃO SELADA CEANS 300;LVUT;60,0;5906,36
1091;C110;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;3,0;102,88
1092;C175;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;1,0;34,29
1093;C903;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;4,0;137,18
1094;C907;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);EXEC;5,0;171,46
1095;C907;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;10,0;342,93
1096;C908;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);EXEC;8,0;274,34
1097;C909;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);EXEC;2,0;68,58
1098;C909;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;2,0;68,58
1099;C910;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;12,0;411,54
1100;C912;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);EXEC;2,0;68,58
1101;C912;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;3,0;102,88
1102;C914;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;3,0;102,87
1103;C915;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);AMED;3,0;102,89
1104;C915;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);EXEC;4,0;137,18
1105;C915;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;1,0;34,3
1106;C924;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;3,0;102,87
1107;C925;0378-1565-0;FITA PARA ROTULADORA ELETRONICA (PT80);LVUT;4,0;137,17
1108;C175;0380-8805-3;CTOP 8FO SPLITER 1X8 PRECON PAD OPTITAP;LVUT;9,0;2631,82
1109;C351;0380-8805-3;CTOP 8FO SPLITER 1X8 PRECON PAD OPTITAP;LVUT;10,0;3108,86
1110;C528;0380-8805-3;CTOP 8FO SPLITER 1X8 PRECON PAD OPTITAP;LVUT;6,0;1868,31
1111;C915;0380-8805-3;CTOP 8FO SPLITER 1X8 PRECON PAD OPTITAP;LVUT;2,0;518,84
1112;F177;0380-8805-3;CTOP 8FO SPLITER 1X8 PRECON PAD OPTITAP;LVUT;5,0;0,05
1113;C121;0380-9179-0;CTOP 8FO SPLIT 1X8 PRECON PAD TELEFONICA;LVUT;30,0;8773,33
1114;C175;0380-9179-0;CTOP 8FO SPLIT 1X8 PRECON PAD TELEFONICA;LVUT;11,0;3004,3
1115;C177;0380-9179-0;CTOP 8FO SPLIT 1X8 PRECON PAD TELEFONICA;LVUT;8,0;2199,64
1116;C340;0380-9179-0;CTOP 8FO SPLIT 1X8 PRECON PAD TELEFONICA;LVUT;24,0;6590,45
1117;C532;0380-9179-0;CTOP 8FO SPLIT 1X8 PRECON PAD TELEFONICA;LVUT;25,0;6382,82
1118;C072;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;47,0;93,47
1119;C072;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;425,0;845,2
1120;C074;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;154,0;308,9
1121;C110;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;6,0;10,86
1122;C112;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;16,0;29,81
1123;C115;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;42,0;81,62
1124;C121;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;515,0;1011,78
1125;C121;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;932,0;1831,02
1126;C174;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;48,0;109,44
1127;C175;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;182,0;358,91
1128;C176;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;4,0;7,29
1129;C176;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;35,0;63,83
1130;C177;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;48,0;102,14
1131;C177;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;143,0;304,29
1132;C260;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;694,0;1422,23
1133;C334;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;138,0;279,3
1134;C334;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;746,0;1509,85
1135;C339;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;192,0;373,86
1136;C339;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;112,0;218,08
1137;C339;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;277,0;539,37
1138;C401;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;323,0;642,22
1139;C438;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;7,0;15,87
1140;C439;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;4,0;7,7
1141;C440;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;5,0;9,05
1142;C528;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;100,0;189,0
1143;C532;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;2,0;4,01
1144;C558;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;218,0;440,97
1145;C723;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;20,0;38,45
1146;C733;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;1300,0;2662,81
1147;C903;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;93,0;198,81
1148;C904;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;69,0;147,07
1149;C904;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;273,0;581,9
1150;C906;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;264,0;499,7
1151;C907;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;6,0;10,86
1152;C908;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;19,0;38,23
1153;C908;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;79,0;158,96
1154;C909;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;100,0;216,48
1155;C909;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;56,0;121,23
1156;C910;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;7,0;12,8
1157;C910;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;180,0;329,07
1158;C912;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;16,0;30,95
1159;C912;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;10,0;19,35
1160;C913;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;65,0;141,2
1161;C913;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;702,0;1524,96
1162;C924;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;951,0;1956,56
1163;C925;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;44,0;97,62
1164;F081;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;200,0;2,0
1165;F733;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;1000,0;10,0
1166;F904;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;10,0;0,1
1167;C072;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;2740,0;4036,75
1168;C072;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;27239,0;40130,27
1169;C074;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;1052,0;1522,47
1170;C074;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;23882,0;34562,34
1171;C110;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;249,0;364,56
1172;C112;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;398,0;565,57
1173;C112;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;46,0;65,37
1174;C115;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;3120,0;4431,91
1175;C121;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;9003,0;12239,97
1176;C121;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;49743,5;67628,47
1177;C121;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;17770,0;24159,09
1178;C122;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;380,0;534,38
1179;C174;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;355,0;529,71
1180;C175;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;523,7;755,7
1181;C175;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;500,0;721,5
1182;C176;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;500,0;717,07
1183;C177;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;680,0;1004,96
1184;C177;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;3722,0;5500,69
1185;C260;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;10203,0;14322,96
1186;C260;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;6350,0;8914,12
1187;C260;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;28500,0;40008,26
1188;C334;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;6295,0;8898,12
1189;C334;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;0,6;0,85
1190;C334;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;44097,4;62332,66
1191;C339;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;500,0;692,63
1192;C339;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;1001,0;1386,64
1193;C339;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;6089,0;8434,81
1194;C400;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;500,0;1104,99
1195;C401;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;998,0;1390,61
1196;C437;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;500,0;774,07
1197;C438;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;484,0;685,24
1198;C532;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;500,0;709,09
1199;C558;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;18552,0;25503,92
1200;C559;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;1000,0;1393,4
1201;C723;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;0,2;0,27
1202;C732;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;2631,57;3618,71
1203;C732;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;4510,38;6202,3
1204;C733;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;15390,32;21158,38
1205;C904;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;152,0;217,75
1206;C907;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;3560,0;4934,39
1207;C907;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;4418,0;6123,64
1208;C908;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;300,0;407,52
1209;C908;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;5246,0;7126,14
1210;C910;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;160,0;215,7
1211;C910;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;6895,0;9295,11
1212;C913;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;1080,0;1452,0
1213;C913;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;10525,0;14150,31
1214;C914;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;80,0;111,47
1215;C925;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;10660,0;14450,0
1216;C925;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;58,0;78,62
